,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
0,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,2022-05-13,148485,93,0.704,0.0826,0.797,0.000745,0.0546,-5.927,0.0475,139.994,4
1,Counting Stars,Native,OneRepublic,2014-01-01,257840,78,0.664,0.0654,0.705,0.0,0.115,-4.972,0.0382,122.017,4
2,Sunshine,Sunshine,OneRepublic,2021-11-10,163854,82,0.697,0.137,0.875,0.0,0.28,-4.621,0.034,140.069,4
3,Good Life,Waking Up,OneRepublic,2009-01-01,253306,75,0.634,0.0771,0.69,0.0,0.132,-7.804,0.052,94.988,4
4,Secrets,Waking Up,OneRepublic,2009-01-01,224693,77,0.516,0.0717,0.764,0.0,0.115,-6.223,0.0366,148.021,4
5,Run,Human (Deluxe),OneRepublic,2021-08-27,168259,77,0.682,0.321,0.72,0.0,0.205,-8.176,0.0382,116.988,4
6,Apologize,Dreaming Out Loud,OneRepublic,2007-01-01,208106,71,0.593,0.363,0.74,2.22e-05,0.102,-6.12,0.0339,118.008,4
7,Counting Stars,Native,OneRepublic,2013-01-01,257265,86,0.664,0.0654,0.705,0.0,0.118,-4.972,0.0382,122.016,4
8,Run,Run,OneRepublic,2021-05-05,169010,75,0.682,0.326,0.72,0.0,0.148,-8.173,0.0381,117.003,4
9,Someday,Human (Deluxe),OneRepublic,2021-08-27,187888,75,0.576,0.0311,0.679,0.0,0.323,-7.237,0.034,121.005,4
10,Love Runs Out,Native,OneRepublic,2014-01-01,224226,66,0.719,0.167,0.935,0.0,0.0973,-3.752,0.0589,120.022,4
11,I Lived,Native,OneRepublic,2014-01-01,234546,69,0.599,0.0746,0.854,0.0,0.278,-5.429,0.0436,119.986,4
12,Secrets,Clásicas para aprender inglés,Various Artists,2023-05-19,224680,4,0.517,0.0734,0.762,0.0,0.116,-6.224,0.0361,148.019,4
13,Counting Stars,Pop Songs,Various Artists,2019-09-20,256760,41,0.659,0.072,0.741,0.0,0.166,-4.354,0.0388,122.013,4
14,West Coast,West Coast,OneRepublic,2022-02-25,192947,72,0.685,0.317,0.699,0.0,0.0895,-7.803,0.0349,134.057,4
15,Sunshine,Sommerparty 2023,Various Artists,2023-05-24,164880,0,0.688,0.134,0.892,0.0,0.28,-4.242,0.0341,140.045,4
16,Rescue Me,Human (Deluxe),OneRepublic,2021-08-27,159650,71,0.761,0.157,0.606,0.0,0.574,-7.742,0.0424,121.038,4
17,I Ain't Worried,Brunch & Pop,Various Artists,2023-05-26,148485,0,0.704,0.0826,0.797,0.000745,0.0546,-5.927,0.0475,139.994,4
18,Wherever I Go,Oh My My,OneRepublic,2016-12-02,169773,64,0.54,0.1,0.675,0.0,0.237,-6.449,0.0429,99.97,4
19,Sunshine,Mood: Asado,Various Artists,2023-05-26,164880,0,0.688,0.134,0.892,0.0,0.28,-4.242,0.0341,140.045,4
20,Connection,Connection,OneRepublic,2018-06-26,148459,63,0.611,0.000837,0.602,0.0,0.112,-4.89,0.0437,168.154,4
21,Lose Somebody,Golden Hour,Kygo,2020-05-29,199549,72,0.58,0.344,0.586,0.0,0.0755,-6.883,0.0357,147.988,4
22,All The Right Moves,Waking Up,OneRepublic,2009-01-01,238000,68,0.529,0.258,0.948,9.35e-06,0.283,-3.527,0.0474,146.024,4
23,RUNAWAY,RUNAWAY,OneRepublic,2023-05-26,143264,40,0.624,0.0336,0.684,0.0,0.0771,-5.507,0.0513,163.033,4
24,I Ain't Worried,Top Gun: Maverick (Music From The Motion Picture),Lady Gaga,2022-05-27,148485,68,0.704,0.0826,0.797,0.000745,0.0546,-5.927,0.0475,139.994,4
25,Feel Again,Native,OneRepublic,2014-01-01,185080,58,0.467,0.0198,0.815,1.23e-06,0.118,-7.929,0.0524,140.047,4
26,Apologize,Shock Value,Timbaland,2007-04-02,184400,74,0.653,0.0292,0.604,0.0,0.097,-6.017,0.0278,118.016,4
27,Rescue Me,Rescue Me,OneRepublic,2019-05-17,158899,71,0.759,0.156,0.605,0.0,0.694,-7.737,0.0433,121.049,4
28,Something I Need,Native,OneRepublic,2014-01-01,241266,57,0.683,0.164,0.601,0.0,0.119,-6.927,0.0308,98.97,4
29,Apologize,Shock Value,Timbaland,2007-01-01,184400,74,0.657,0.0361,0.604,0.0,0.102,-6.006,0.0296,118.042,4
30,Wanted,Human (Deluxe),OneRepublic,2021-08-27,136247,56,0.665,0.165,0.539,0.0,0.0912,-6.613,0.0699,145.828,4
31,I Lived,Native,OneRepublic,2013-01-01,234546,73,0.593,0.0683,0.851,0.0,0.271,-5.456,0.0446,119.987,4
32,Better Days,Human (Deluxe),OneRepublic,2021-08-27,144545,60,0.618,0.255,0.725,0.0,0.424,-4.952,0.0479,88.982,4
33,Somebody To Love,Somebody To Love,OneRepublic,2019-09-04,181408,55,0.401,0.0158,0.503,0.0,0.134,-8.084,0.0437,118.491,4
34,I Ain't Worried (feat. Becky G) - Latin Version,I Ain’t Worried (Versions),OneRepublic,2023-05-12,136213,65,0.653,0.0885,0.823,0.000326,0.164,-3.704,0.0453,152.95,4
35,If I Lose Myself,Native,OneRepublic,2014-01-01,241640,59,0.482,0.0969,0.713,0.0,0.111,-6.017,0.0487,140.069,4
36,Wanted,Wanted,OneRepublic,2019-09-06,136247,57,0.668,0.164,0.534,0.0,0.1,-6.586,0.0677,145.816,4
37,Start Again (feat. Logic),13 Reasons Why (Season 2),Selena Gomez,2018-05-18,165626,62,0.564,0.162,0.722,0.0,0.0931,-5.59,0.124,99.083,4
38,Somebody To Love,Human (Deluxe),OneRepublic,2021-08-27,181408,51,0.401,0.0158,0.503,0.0,0.134,-8.084,0.0439,118.486,4
39,You Were Loved,Frühaufsteher 2023 by Digster Pop,Various Artists,2023-05-18,222580,1,0.637,0.101,0.698,0.0,0.143,-5.037,0.0473,123.973,4
40,Stop And Stare,Dreaming Out Loud,OneRepublic,2007-01-01,223853,62,0.492,0.0659,0.859,0.0,0.0756,-4.274,0.0332,92.474,4
41,Preacher,Native,OneRepublic,2014-01-01,247986,43,0.479,0.106,0.708,0.0,0.736,-4.393,0.0275,140.032,4
42,If I Lose Myself - Alesso vs OneRepublic,Native,OneRepublic,2014-01-01,214813,63,0.523,0.219,0.782,1.03e-05,0.133,-4.846,0.041,125.998,4
43,One Republic Mash-Up,Covers Part III,Anthem Lights,2014-06-10,157974,41,0.359,0.656,0.444,0.0,0.163,-5.963,0.0318,124.682,4
44,You Were Loved (with OneRepublic),You Were Loved (with OneRepublic),Gryffin,2022-04-01,221885,63,0.636,0.0947,0.69,0.0,0.169,-5.011,0.0484,123.994,4
45,Ordinary Human,Ordinary Human,OneRepublic,2014-01-01,290493,44,0.282,0.196,0.719,0.000358,0.107,-7.633,0.0335,99.992,4
46,Stranger Things (feat. OneRepublic),Kids in Love,Kygo,2017-11-03,221440,62,0.604,0.234,0.661,0.0,0.0951,-5.914,0.0375,107.016,4
47,Counting Stars,Housework Hits,Various Artists,2020-05-29,256760,26,0.659,0.072,0.741,0.0,0.166,-4.354,0.0388,122.013,4
48,Savior,Human (Deluxe),OneRepublic,2021-08-27,181358,46,0.59,0.016,0.583,8.49e-05,0.0703,-6.985,0.0309,92.995,4
49,I Ain't Worried - Collins String Version,I Ain’t Worried (Versions),OneRepublic,2023-05-12,151392,48,0.695,0.51,0.574,0.0,0.0646,-6.883,0.0377,139.977,4
50,Cruel Summer,Lover,Taylor Swift,2019-08-23,178426,92,0.552,0.117,0.702,2.06e-05,0.105,-5.707,0.157,169.994,4
51,Bad Blood,1989,Taylor Swift,2014-10-27,211933,75,0.65,0.0871,0.802,6.54e-06,0.148,-6.114,0.181,170.146,4
52,Blank Space,1989,Taylor Swift,2014-10-27,231826,82,0.753,0.085,0.678,1.64e-06,0.13,-5.421,0.0644,96.006,4
53,Anti-Hero,Midnights,Taylor Swift,2022-10-21,200690,94,0.637,0.13,0.643,1.8e-06,0.142,-6.571,0.0519,97.008,4
54,You Belong With Me,Fearless,Taylor Swift,2008-11-11,231133,73,0.687,0.162,0.783,1.35e-05,0.114,-4.44,0.0386,129.964,4
55,This Love (Taylor’s Version),This Love (Taylor’s Version),Taylor Swift,2022-05-06,250100,78,0.47,0.302,0.494,0.0,0.0672,-8.672,0.0349,144.039,4
56,Don’t Blame Me,reputation,Taylor Swift,2017-11-10,236413,90,0.615,0.106,0.534,1.76e-05,0.0607,-6.719,0.0386,135.917,4
57,Shake It Off,1989,Taylor Swift,2014-10-27,219200,78,0.647,0.0561,0.785,0.0,0.148,-5.414,0.165,160.015,4
58,Blank Space,1989 (Deluxe Edition),Taylor Swift,2014-10-27,231826,67,0.76,0.103,0.703,0.0,0.0913,-5.412,0.054,95.997,4
59,Lavender Haze,Midnights,Taylor Swift,2022-10-21,202395,88,0.733,0.258,0.436,0.000573,0.157,-10.489,0.08,96.985,4
60,This Love,1989 (Deluxe Edition),Taylor Swift,2014-10-27,250093,61,0.481,0.678,0.435,0.0,0.0928,-8.795,0.0321,143.95,4
61,Karma,Midnights,Taylor Swift,2022-10-21,204852,88,0.642,0.0734,0.62,0.0,0.483,-7.091,0.0666,90.02,4
62,Love Story,Fearless,Taylor Swift,2008-11-11,235266,72,0.618,0.17,0.741,0.0,0.0822,-3.95,0.031,118.984,4
63,This Love,1989,Taylor Swift,2014-10-27,250093,55,0.475,0.635,0.459,0.0,0.101,-8.768,0.0333,143.988,4
64,All Of The Girls You Loved Before,All Of The Girls You Loved Before,Taylor Swift,2019-08-23,221407,90,0.718,0.707,0.467,6.92e-05,0.126,-9.66,0.0398,95.96,3
65,Blank Space,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,231826,59,0.76,0.103,0.703,0.0,0.0913,-5.412,0.054,95.997,4
66,cardigan,folklore,Taylor Swift,2020-07-24,239560,90,0.613,0.537,0.581,0.000345,0.25,-8.588,0.0424,130.033,4
67,I Knew You Were Trouble.,Red,Taylor Swift,2012-10-22,217973,65,0.622,0.00454,0.469,2.25e-06,0.0398,-6.798,0.0363,77.019,4
68,Taylor Swift,Taylor Swift,Miranda Writes,2023-01-27,131160,37,0.844,0.282,0.421,6.78e-05,0.459,-9.474,0.243,96.984,4
69,Lover,Lover,Taylor Swift,2019-08-23,221306,88,0.359,0.492,0.543,1.58e-05,0.118,-7.582,0.0919,68.534,4
70,Look What You Made Me Do,reputation,Taylor Swift,2017-11-10,211853,83,0.766,0.204,0.709,1.41e-05,0.126,-6.471,0.123,128.07,4
71,Taylor Swift,Unsigned,Cal Scruby,2019-05-21,146590,33,0.839,0.27,0.66,0.0,0.22,-6.419,0.0703,87.987,4
72,Snow On The Beach (feat. More Lana Del Rey),Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,229942,0,0.664,0.806,0.401,3.5e-06,0.108,-10.934,0.0344,109.846,4
73,Wildest Dreams,1989,Taylor Swift,2014-10-27,220440,76,0.554,0.0702,0.666,0.00593,0.106,-7.414,0.0747,140.056,4
74,This Love,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,250093,36,0.481,0.678,0.435,0.0,0.0928,-8.795,0.0321,143.95,4
75,Mastermind,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,191039,0,0.66,0.546,0.36,0.00111,0.0882,-14.074,0.146,125.97,4
76,We Are Never Ever Getting Back Together,Red,Taylor Swift,2012-10-22,191880,63,0.628,0.00957,0.676,2.65e-05,0.102,-5.911,0.0916,85.984,4
77,Blank Space,Gameday Country,Various Artists,2019-10-11,231826,35,0.76,0.103,0.703,0.0,0.0913,-5.412,0.054,95.997,4
78,Hits Different,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,234466,0,0.679,0.117,0.774,2.34e-06,0.249,-6.231,0.0448,106.027,4
79,You Need To Calm Down,Lover,Taylor Swift,2019-08-23,171360,82,0.771,0.00929,0.671,0.0,0.0637,-5.617,0.0553,85.026,4
80,This Love,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,250093,32,0.481,0.678,0.435,0.0,0.0928,-8.795,0.0321,143.95,4
81,Snow On The Beach (feat. More Lana Del Rey),Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,229942,0,0.665,0.793,0.385,4.18e-05,0.103,-11.04,0.0329,109.875,4
82,The Poop Song,The Poop Song,Teddy Casey,2020-04-29,192000,41,0.86,0.756,0.585,0.0,0.102,-8.965,0.0401,120.082,4
83,Blank Space - Commentary,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,90066,25,0.684,0.827,0.272,0.0,0.209,-15.652,0.887,100.356,3
84,Karma (feat. Ice Spice),Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,201493,0,0.619,0.0571,0.623,0.0,0.499,-6.472,0.0615,90.048,4
85,Taylor Splift,Sparkling Memories,Mamoosh,2023-02-03,120872,28,0.698,0.695,0.505,0.759,0.116,-12.133,0.0627,79.962,4
86,Karma (feat. Ice Spice),Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,201493,0,0.615,0.0623,0.616,0.0,0.579,-6.523,0.0622,89.977,4
87,Taylor Swift,Taylor Swift,Sandra Hesch,2022-10-28,145714,50,0.715,0.353,0.583,0.0145,0.645,-9.105,0.259,105.005,4
88,Paris,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,196258,0,0.704,0.134,0.491,2.79e-05,0.135,-10.513,0.0962,110.967,4
89,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,Taylor Swift,2019-08-23,193000,80,0.61,0.033,0.83,0.0,0.118,-4.105,0.0571,182.162,4
90,Blank Space,"Big Machine #1's, Volume 4",Various Artists,2019-09-06,231826,21,0.76,0.103,0.703,0.0,0.0913,-5.412,0.054,95.997,4
91,High Infidelity,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,231475,0,0.653,0.707,0.539,0.0,0.0857,-10.143,0.0863,87.965,4
92,Hayley - Taylor Skye Remix,Lost My Key in the <3 Club <3,Jockstrap,2019-04-05,195179,15,0.709,0.0867,0.641,0.2,0.0772,-5.396,0.0732,95.017,4
93,Glitch,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,148781,0,0.673,0.304,0.473,0.0,0.11,-9.751,0.195,140.773,4
94,This Love,This Love,Nameless,2021-01-26,147613,21,0.7,0.215,0.67,0.0,0.123,-6.045,0.12,175.896,4
95,Anti-Hero,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,200690,0,0.639,0.12,0.642,1.62e-06,0.133,-6.572,0.0534,96.972,4
96,Taylor Swift,Taylor Swift,Tyler Dean,2008-07-14,206866,11,0.704,0.0101,0.813,0.0121,0.118,-4.668,0.0361,115.976,4
97,Midnight Rain,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,174782,0,0.654,0.705,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,4
98,Our Song,Taylor Swift,Taylor Swift,2006-10-24,201106,76,0.668,0.111,0.672,0.0,0.329,-4.931,0.0303,89.011,4
99,Still in the Game,Still in the Game,Taylor Sappe,2022-11-05,118520,11,0.606,0.333,0.479,0.0,0.0731,-11.376,0.0753,160.25,4
100,un x100to,un x100to,Grupo Frontera,2023-04-17,194563,100,0.569,0.228,0.724,0.0,0.27,-4.076,0.0474,83.118,4
101,Tití Me Preguntó,Un Verano Sin Ti,Bad Bunny,2022-05-06,243716,90,0.65,0.0993,0.715,0.000291,0.126,-5.198,0.253,106.672,4
102,Moscow Mule,Un Verano Sin Ti,Bad Bunny,2022-05-06,245939,88,0.804,0.294,0.674,1.18e-06,0.115,-5.453,0.0333,99.968,4
103,WHERE SHE GOES,WHERE SHE GOES,Bad Bunny,2023-05-18,231704,92,0.652,0.143,0.8,0.629,0.112,-4.019,0.0614,143.978,4
104,Me Porto Bonito,Un Verano Sin Ti,Bad Bunny,2022-05-06,178567,92,0.911,0.0901,0.712,2.68e-05,0.0933,-5.105,0.0817,92.005,4
105,Yonaguni,Yonaguni,Bad Bunny,2021-06-04,206710,85,0.644,0.276,0.648,0.0,0.135,-4.601,0.118,179.951,4
106,Ojitos Lindos,Un Verano Sin Ti,Bad Bunny,2022-05-06,258298,91,0.647,0.08,0.686,1.34e-06,0.528,-5.745,0.0413,79.928,4
107,Después de la Playa,Un Verano Sin Ti,Bad Bunny,2022-05-06,230400,82,0.564,0.356,0.903,0.0,0.175,-3.221,0.307,78.293,4
108,Neverita,Un Verano Sin Ti,Bad Bunny,2022-05-06,173119,87,0.876,0.0706,0.498,0.0,0.143,-7.511,0.0478,122.016,4
109,Efecto,Un Verano Sin Ti,Bad Bunny,2022-05-06,213061,90,0.801,0.141,0.475,1.73e-05,0.0639,-8.797,0.0516,98.047,4
110,Coco Chanel,3MEN2 KBRN,Eladio Carrion,2023-03-17,208125,92,0.683,0.0427,0.764,0.0,0.0963,-5.995,0.0441,149.949,4
111,Un Verano Sin Ti,Un Verano Sin Ti,Bad Bunny,2022-05-06,148143,80,0.503,0.693,0.496,0.0,0.123,-9.123,0.0556,187.844,4
112,Chambea,Chambea,Bad Bunny,2017-12-01,192001,73,0.856,0.228,0.866,0.00154,0.164,-3.494,0.159,116.005,4
113,Gato de Noche,Gato de Noche,Ñengo Flow,2022-12-22,227013,88,0.892,0.169,0.662,1.24e-06,0.363,-3.894,0.162,93.976,4
114,BOOKER T,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,156430,77,0.883,0.114,0.6,7.94e-06,0.0931,-7.188,0.37,113.903,4
115,DÁKITI,DÁKITI,Bad Bunny,2020-10-30,205090,82,0.731,0.401,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,4
116,LA CANCIÓN,OASIS,J Balvin,2019-06-28,242573,88,0.754,0.152,0.646,1.85e-05,0.108,-5.795,0.317,176.089,4
117,Andrea,Un Verano Sin Ti,Bad Bunny,2022-05-06,339611,81,0.797,0.762,0.616,0.000293,0.0979,-10.229,0.375,103.071,4
