created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu May 18 11:32:24 +0000 2023;1659160000697364481;"TANPA LIGA, TIMNAS BASKET PUTRI INDONESIA SUKSES MERAIH EMAS SEA GAMES UNTUK KALI PERTAMA DALAM SEJARAH.  BAGAIMANA BISA?  📸: basketnasputri/Instagram https://t.co/hkW0ImAaWX";246;207;3071;16472;in;132276059;1659160000697364481;ainurohman;https://twitter.com/ainurohman/status/1659160000697364481
Thu May 18 11:04:28 +0000 2023;1659152970188214273;"Buntut tragedi tawuran dengan Tim Indonesia, Yutthana Yimkarun Manager Timnas U 22 Thailand akhirnya mengundurkan diri..  Keren lu bwang.. https://t.co/RtDezCs5wE";102;265;651;5858;in;2794327166;1659152970188214273;MafiaWasit;https://twitter.com/MafiaWasit/status/1659152970188214273
Thu May 18 10:02:04 +0000 2023;1659137268207190016;"🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆!  Per Informasi @TL_Central, Yutthana Yimkarun mengundurkan diri sebagai manajer U-22 Timnas Thailand untuk bertanggung jawab atas keributan yang terjadi di final #SEAGames2023 antara Indonesia vs Thailand.🇹🇭🇮🇩  Respect. Don’t just be a man, Be a Gentleman.… https://t.co/9uzAXwymHa";341;697;1842;12437;in;1316071146;1659137268207190016;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1659137268207190016
Wed May 17 08:17:30 +0000 2023;1658748565748064259;"ขี้แพ้และนิสัยไม่ดี เขาชื่อ โจนาธาน เขมดี  Bek Thailand, Jonathan Khemde tertangkap 'membuang' maskot boneka Sea Games 2023 sekaligus medali peraknya, seusai kalah dibantai Timnas Indonesia U-22 lewat skor 2-5, Selasa (16/5). Gitu amat ye bang kalo kalah.   555555-in aja deh. https://t.co/WYvOlN9Dm7";183;369;673;6300;in;1156756781596495872;1658748565748064259;registaco;https://twitter.com/registaco/status/1658748565748064259
Wed May 17 04:30:34 +0000 2023;1658691455907688448;"Official Thailand habis MUkul terus buka google, dengan key word: “Siapa kah Manager Timnas Indonesia?” https://t.co/3uVh2W6Da6";147;189;943;3827;in;2794327166;1658691455907688448;MafiaWasit;https://twitter.com/MafiaWasit/status/1658691455907688448
Wed May 17 04:00:36 +0000 2023;1658683912561004545;"✅ 𝐑𝐄𝐒𝐌𝐈!  Official Timnas Thailand yang memukul Manajer Indonesia, Sumardji di laga Final semalam menyampaikan permohonan maaf langsung kepada Bapak Sumardji.🇮🇩🇹🇭  Semoga kejadian ini tidak terulang kembali &amp  menjadi pembelajaran untuk semua pihak.  🎥 @Chandramargatama https://t.co/3GtZmrtKge";417;569;2489;8773;in;1316071146;1658683912561004545;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1658683912561004545
Wed May 17 03:16:02 +0000 2023;1658672699655487488;"[REPOST]  Ratu Tisha to Timnas Indonesia U22 saat persiapan #SEAGames2023 :  - Bicaranya tegas, pesannya jelas - Sepakbola minded banget!! - Tipikal orang yang benar2 memahami, mengenal &amp  akrab dengan dunia sepakbola - Sepakbola bukan hanya di lapangan  https://t.co/Gikt9oZMJV";135;134;1098;4924;in;756534156;1658672699655487488;SiaranBolaLive;https://twitter.com/SiaranBolaLive/status/1658672699655487488
Wed May 17 01:05:58 +0000 2023;1658639966296227841;"as Cambodia’s host, we don't accept the attitude of Thailand’s team done to us after they lose to Indonesia 🇮🇩🇹🇭 😡  #SEAGames2023 #TimnasIndonesia #Thailand #SeaGames #seagames2023football #Indonesia https://t.co/N5SO2fYL6S";655;633;2284;6883;en;848825088220835840;1658639966296227841;thebaddestgzbs;https://twitter.com/thebaddestgzbs/status/1658639966296227841
Tue May 16 23:12:04 +0000 2023;1658611301537701888;"Rizky Ridho sangat pantas menjadi Kapten untuk Timnas Indonesia di #SEAGames2023 🇮🇩  Tidak mudah terprovokasi, menenangkan rekan setimnya saat kericuhan di lapangan, &amp  membantu pemain Thailand yang tergeletak di Lapangan. Respect!🫡🇮🇩 https://t.co/1IEwySLAo6";85;159;839;6192;in;1316071146;1658611301537701888;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1658611301537701888
Tue May 16 16:37:18 +0000 2023;1658511955160879105;"20 Mei nanti bangsa Indonesia akan memperingati Hari Kebangkitan Nasional.  Tepat hari ini, Timnas Indonesia menunjukkan apa arti bangkit yang sesungguhnya.  Selamat merayakan hasil perjuanganmu, Garuda Muda❤️  Mental pemenang telah membawamu terbang tinggi. https://t.co/Sk7jP1zn66";119;423;1827;13724;in;43088704;1658511955160879105;erickthohir;https://twitter.com/erickthohir/status/1658511955160879105
Tue May 16 15:58:07 +0000 2023;1658502095421722625;"Awal mula keributan, provokasi dari official Thailand ke bench Timnas Indonesia..  https://t.co/KtPxPcqGEl";173;269;808;4696;in;1222927522033094656;1658502095421722625;idextratime;https://twitter.com/idextratime/status/1658502095421722625
Tue May 16 15:44:23 +0000 2023;1658498638811893762;"🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆!  Awal mula terjadinya keributan di Bench Indonesia. Setelah Gol Yotsakorn Burapha para Official Thailand melakukan selebrasi ke arah Bench Timnas Indonesia &amp  Terlihat mereka juga menyerang salah satu punggawa Timnas.🇮🇩🇹🇭😳 https://t.co/27deY2Sq6C";1113;922;5551;19318;in;1316071146;1658498638811893762;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1658498638811893762
Tue May 16 15:26:09 +0000 2023;1658494050830548993;"Alhamdulillah, penantian 32 tahun berakhir.  Timnas Indonesia berhasil membawa pulang emas di SEA GAMES 2023!  Alhamdulillah ya Allah, Engkau ridhoi perjuangan anak-anak kami.  Terima kasih atas dukungan seluruh masyarakat. Emas ini bukti bangsa kita adalah BANGSA PEJUANG! 🇮🇩💪🏼🔥 https://t.co/3Mrgu4pZk3";1691;2828;12510;63754;in;43088704;1658494050830548993;erickthohir;https://twitter.com/erickthohir/status/1658494050830548993
Tue May 16 15:25:13 +0000 2023;1658493813860765698;"Tweet Apresiasi kepada Pelatih Timnas Indonesia U-22 di gelaran #SeaGames2023, Coach Indra Sjafri!  • Membawa Timnas U-19 menjuarai Piala AFF U-19! 🏆 • Membawa Timnas U-22 menjuarai Piala AFF U-22!🏆 • Membawa Timnas U-22 meraih Medali Emas setelah 32 tahun!🥇  Terimakasih… https://t.co/qbUA6s2LfS";866;1056;10514;47198;in;1316071146;1658493813860765698;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1658493813860765698
Tue May 16 15:24:02 +0000 2023;1658493517797396480;"Apresiasi Tweet kepada Timnas Indonesia yang malam ini bermain solid &amp  rapih vs Thailand di Final #SEAGames2023!🇮🇩🥇  Setelah 32 Tahun, Akhirnya Indonesia bisa kembali membawa pulang Medal Emas ke Tanah Air!  Indonesia berhasil taklukkan Thailand dengan skor 5-2 dengan penuh… https://t.co/rRAMQ6FuKg";55;88;1235;6890;in;1316071146;1658493517797396480;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1658493517797396480
Tue May 16 15:21:02 +0000 2023;1658492761010757637;"MEDALI EMAS SETELAH 32 TAHUN!!! 🇮🇩  Timnas Indonesia U-22 secara dramatis mengalahkan Thailand lewat skor 5-2, di laga final Sea Games 2023 dalam cabang olahraga Sepak bola Pria.  Ini menjadi medali emas ketiga Indonesia setelah tahun 1987 dan 1991. SEJARAH ITU TERULANG!! https://t.co/9zD8vAefkz";87;65;1338;3513;in;1156756781596495872;1658492761010757637;registaco;https://twitter.com/registaco/status/1658492761010757637
Tue May 16 15:20:10 +0000 2023;1658492544353996801;"#SeaGames AET : Indonesia 5-2 Thailand  ⚽ Sananta 21' 45+4' ⚽ Jauhari 91' 🟥 Komang 95' ⚽ Fajar 107' ⚽ Beckham 120' - ⚽ Anan 64' ⚽ Yotsakor 90+9' 🟥 Soponwit 95' 🟥 Jonathan 102' 🟥 Teerasak 119'  AKHIRNYA TIMNAS JUARAAAAAA! 🥇😭😭😭 https://t.co/16UWaTW1PO";3040;2271;13942;35339;in;1222927522033094656;1658492544353996801;idextratime;https://twitter.com/idextratime/status/1658492544353996801
Tue May 16 14:49:38 +0000 2023;1658484861341143043;"Official Timnas Thailand terlihat memukul Manajer Timnas Indonesia, Sumardji!  SHAME ON YOU!👎 https://t.co/I2Yo68qZrQ";1132;628;3963;11157;in;1316071146;1658484861341143043;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1658484861341143043
Tue May 16 14:45:36 +0000 2023;1658483846860664839;"Manajer Timnas Indonesia dipukuli oleh Official &amp  pemain Thailand 😭  #TimnasDay #SEAGames2023  https://t.co/2UE3nRd4Ez";1071;892;2504;16335;in;1170153265444442113;1658483846860664839;gilabola_ina;https://twitter.com/gilabola_ina/status/1658483846860664839
Sun May 14 11:35:12 +0000 2023;1657711153999646722;"Eks kiper timnas Indonesia, Kurnia Meiga, kini terpaksa menjual semua atribut prestasi yang ia dapatkan semasa menjadi atlet demi biaya pengobatan. 🥲 https://t.co/sDbh41oKAA";263;506;1189;12421;in;1222927522033094656;1657711153999646722;idextratime;https://twitter.com/idextratime/status/1657711153999646722
Sun May 14 07:15:06 +0000 2023;1657645697817272322;"Bek Timnas Thailand U-22 sarankan pendukung Indonesia tak perlu datang ke laga final sepak bola putra pada Selasa (16/5) mendatang.  Ada komentar, Sob? 🧐 https://t.co/oSmRzr7IAZ";484;1427;380;5948;in;1442710729660895233;1657645697817272322;Sport77Official;https://twitter.com/Sport77Official/status/1657645697817272322
Sun May 14 03:42:41 +0000 2023;1657592240750071808;"Sejak basket kali pertama dikenalkan pd SEA Games 46 tahun lalu, pencapaian terbaik Timnas Putri Indonesia adl 3 perak.   Hari ini, sejarah tercipta. Indonesia meraih emas dgn meyakinkan, menyikat semua lawan termasuk 3 mantan juara, Malaysia, Thailand, dan Filipina.   Dahsyat!";73;103;2227;9617;in;132276059;1657592240750071808;ainurohman;https://twitter.com/ainurohman/status/1657592240750071808
Sun May 14 03:34:56 +0000 2023;1657590291266940928;"SEJARAH TERCIPTA!   Indonesia vs Singapura 86-39.  Dengan hasil ini, Indonesia menyapu bersih 6 kemenangan dari 6 pertandingan dalam turnamen berformat round robin SEA Games 2023.   Untuk kali pertama dlm sejarah, Timnas Basket Putri Indonesia menjadi juara SEA Games!   SELAMAT! https://t.co/EMjq9mTq30";527;234;3068;14343;in;1339952806803820544;1657590291266940928;fantasista_id;https://twitter.com/fantasista_id/status/1657590291266940928
Sun May 14 01:37:05 +0000 2023;1657560632923942913;"Saat Timnas Indonesia cetak gol ke-3 pada laga vs Vietnam, Park Hang-seo yang nonton langsung di stadion, memilih pulang duluan😄😄😄 https://t.co/hgxJlCIfe2";98;217;486;6232;in;1089010123;1657560632923942913;UpdateBolabola;https://twitter.com/UpdateBolabola/status/1657560632923942913
Thu May 11 14:14:55 +0000 2023;1656664186016133121;"Konfirmasi Pelatih Timnas Pencak Silat Indro Catur Haryono soal WO-nya pesilat Indonesia Bayu Lesmana.  Semua berakar krn Kamboja tdk minat menggelar pencak silat di SEA Games 2023. Setelah dilobi, dilobi, dilobi, akhirnya Kamboja mau.  Tapi, tak ada makan siang yg gratis. https://t.co/hsjrXzdqvj";922;670;2013;9221;in;132276059;1656664186016133121;ainurohman;https://twitter.com/ainurohman/status/1656664186016133121
Thu May 11 12:55:55 +0000 2023;1656644304016904192;"Pelatih Jepang, Hajime Moriyasu, memberikan gestur permintaan maaf kepada para pendukung timnas Jepang setelah dihajar telak oleh Indonesia dengan skor 7-0. Respect. 👏 https://t.co/EF7OJrkcES";528;1248;2594;40031;in;1222927522033094656;1656644304016904192;idextratime;https://twitter.com/idextratime/status/1656644304016904192
Thu May 11 12:10:27 +0000 2023;1656632860747636736;"Timnas Indonesia tergabung dalam Grup D bersama Jepang, Iraq, dan Vietnam pada AFC Asian Cup Qatar 2023.  Sudah siap dukung penggawa Garuda di pentas Asia?  🦅🇮🇩  #KitaGaruda https://t.co/kgXn73rcgK";674;796;1026;5937;in;2363027508;1656632860747636736;PSSI;https://twitter.com/PSSI/status/1656632860747636736
Wed May 10 03:22:14 +0000 2023;1656137541756805120;"Penantian 18 tahun berakhir!  Setelah lama puasa emas SEA Games, Timnas Indonesia kembali meraih emas tenis beregu putri. Kali ini di SEA Games 2023.  Indonesia mengalahkan juara bertahan Thailand di final. Tertinggal 0-1, Indonesia bangkit dan menang 2-1.  📸:NOC 🇮🇩 https://t.co/5RLGbJBfoU";48;54;1099;6474;in;132276059;1656137541756805120;ainurohman;https://twitter.com/ainurohman/status/1656137541756805120
Tue May 09 13:15:00 +0000 2023;1655924329635545088;"Konser Coldplay: 15 November   FIFA Matchday: 13-21 November   Timnas #Indonesia harus mencari stadion alternatif jika ingin menggelar laga kandang internasional pada November mendatang 👀 https://t.co/K5NbfXGd8p";2274;1468;815;4464;in;27197792;1655924329635545088;GOAL_ID;https://twitter.com/GOAL_ID/status/1655924329635545088
Mon May 08 14:13:41 +0000 2023;1655576710837075969;"Timnas Voli Indonesia hattrick emas di Sea Games :  🥇 Filipina (2019) 🥇 Vietnam  (2021) 🥇 Kamboja (2023)  Penguasa ASEAN.. 😎 https://t.co/I3C9ABfeMq";39;166;587;4477;in;1222927522033094656;1655576710837075969;idextratime;https://twitter.com/idextratime/status/1655576710837075969
Mon May 08 14:08:27 +0000 2023;1655575393351368712;"Timnas Voli Putra Indonesia selalu menang melawan tuan rumah di partai Final 3 Gelaran Sea Games terakhir!🇮🇩👏  • 2019 vs Filipina 3-0 🥇 • 2021 vs Vietnam 3-0 🥇 • 2023 vs Kamboja 3-0 🥇  Selalu menang lawan Tuan Rumah di Final &amp  Tidak memberikan satu set pun kepada lawan!… https://t.co/w0Rp7b6wnY";467;514;3478;21910;in;1316071146;1655575393351368712;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1655575393351368712
Mon May 08 14:07:47 +0000 2023;1655575224308629504;"JUARAAAAA! 🥇 Timnas voli Indonesia berhasil meraih medali emas setelah menekuk tuan rumah Kamboja 3 set langsung.  21-25 | 10-25 | 15-25  Emas ketiga beruntun di Sea Games. 🤯👏👏 https://t.co/tYUnHDKS6l";269;426;1915;12825;in;1222927522033094656;1655575224308629504;idextratime;https://twitter.com/idextratime/status/1655575224308629504
Mon May 08 14:02:58 +0000 2023;1655574012280422411;"Selamat untuk Timnas Voli Putra Indonesia yang meraih Medali EMAS #SEAGames2023 !🥇🇮🇩  Indonesia berhasil kalahkan Kamboja 3 set langsung !  21-25 | 10-25 | 15-25  Ini merupakan Emas ketiga beruntun dalam 3 Gelaran Sea Games terakhir! Dominasi🥶 https://t.co/rYBpHNxG7E";266;281;1585;5750;in;1316071146;1655574012280422411;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1655574012280422411
Mon May 08 13:51:19 +0000 2023;1655571081648906241;"Salah satu serve paling keren di timnas voli Indonesia tuh dia. Mana sering banget jd poin tuh tembakan 😂  Tajam, cepat, keras pastinya susah dikembaliin lawan. Ace! 😏  Farhan Halim, 22 thn, Outside Hitter. https://t.co/cBSDp2sR6K";288;121;1008;5722;in;1122812710725414912;1655571081648906241;aikungulagula;https://twitter.com/aikungulagula/status/1655571081648906241
Mon May 08 03:11:31 +0000 2023;1655410071969611782;"Indonesia dibesut pelatih Malaysia Dharma Raj. Sejak melatih pd 2019, Raj meningkatkan kualitas tim hoki Indonesia (field dan indoor).  Thn lalu, Raj meloloskan Indonesia ke Asian Games. "Saya ingin mengantarkan timnas Hoki Indonesia ke World Cup," kata Raj via NOC Indonesia. https://t.co/9JfDu7X194";66;80;557;3167;in;132276059;1655406727679062016;ainurohman;https://twitter.com/ainurohman/status/1655410071969611782
Sun May 07 13:38:38 +0000 2023;1655205501930708992;"Selain merupakan Pemain Futsal professional di Black Steel Papua FC &amp  Timnas Indonesia, Evan Soumilena juga merupakan seorang anggota kepolisian aktif yang saat ini betugas di Polres Mimika, Polda Papua dengan pangkat Briptu.  Statusnya sebagai anggota Polri diperoleh ketika Evan… https://t.co/06s0QjYyl9";73;133;711;6562;in;1316071146;1655205501930708992;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1655205501930708992
Fri Apr 28 12:16:38 +0000 2023;1651923376536178689;"Kalo bahas nominal jelas kalah lah sumbangan dari Indonesia ketimbang negara Arab, belum lagi kena sunat sana-sini.   Tapi ingat juga, Indonesia sampai "merelakan" tuan rumah Piala Dunia U-20 2023 demi bela Palestina.   Terpaksa "rela" anak muda di timnas gagal mempertontonkan… https://t.co/AKEchp7DD4";157;659;620;5315;in;4739247200;1651923376536178689;iIhamzada;https://twitter.com/iIhamzada/status/1651923376536178689
Thu Apr 20 05:18:39 +0000 2023;1648919084611031040;"✅ 𝐑𝐄𝐒𝐌𝐈!  Hokky Caraka dicoret dari Timnas Indonesia U-22 untuk Sea Games 2023.  Sudah dua kali latihan Hokky Caraka tidak hadir.  Indra Sjafri mengaku bila Hokky sudah dicoret pasca-laga lawan Lebanon.  🎙️ "Hokky Caraka hari ini nggak ada, jadi hari ini Hokky Caraka tidak… https://t.co/fgpgDJ8Tsy";912;1852;564;6015;in;1316071146;1648919084611031040;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1648919084611031040
Tue Apr 11 10:50:21 +0000 2023;1645741065755037696;"Berikut Line-up timnas bulu tangkis Indonesia yang akan tampil di SEA Games 2023 Kamboja.  #Kemenpora #PemudaMajuOlahragaJaya https://t.co/WqtLGbktcl";2185;753;2198;7669;in;2890981364;1645741065755037696;KEMENPORA_RI;https://twitter.com/KEMENPORA_RI/status/1645741065755037696
Wed Apr 05 04:35:51 +0000 2023;1643472492970020864;"Ratu Tisha to Timnas Indonesia U22 SeaGames  - Bicaranya tegas, pesannya jelas. - Sepakbola minded banget!!  - Tipikal orang yang benar2 mengenal &amp  akrab dengan dunia sepakbola   📹 @indosupporter  https://t.co/Gikt9oZMJV";193;209;1098;4840;in;756534156;1643472492970020864;SiaranBolaLive;https://twitter.com/SiaranBolaLive/status/1643472492970020864
Sun Apr 02 10:45:27 +0000 2023;1642478344146145280;"Dengan mengenakan jersey timnas Indonesia, Mohammed Rashid, eks pemain Persib Bandung asal Palestina mempersembahkan trofi juara Yasser Arafat Cup 2023 untuk Indonesia.  🗣️"Alhamdullah, satu lagi di bulan yang sama! Saya senang telah membantu tim saya memenangkan final Piala dan… https://t.co/HTzQPuArfM";72;362;979;11099;in;1222927522033094656;1642478344146145280;idextratime;https://twitter.com/idextratime/status/1642478344146145280
Sat Apr 01 11:04:06 +0000 2023;1642120648213549056;"Pemain timnas Palestina yang juga mantan pemain Persib, Mohammed Rashid, mengenakan jersey timnas Indonesia saat mengangkat trofi juara Yasser Arafat Cup 2023.  Hal ini dilakukan sebagai bentuk apresiasi nya kepada masyarakat Indonesia yang menurutnya luar biasa. https://t.co/LFD0BBYfT3";35;133;563;6055;in;141161798;1642120648213549056;Bolalob;https://twitter.com/Bolalob/status/1642120648213549056
Sat Apr 01 11:02:24 +0000 2023;1642120221094981633;"Latihan terakhir skuat Timnas Indonesia U-20 sebelum dibubarkan, latihan sore ini dihadiri oleh Presiden Joko Widodo dan Ketua umum PSSI, Erick Thohir. https://t.co/olKEM0k3zT";78;219;292;5108;in;1222927522033094656;1642120221094981633;idextratime;https://twitter.com/idextratime/status/1642120221094981633
Sat Apr 01 10:46:41 +0000 2023;1642116264582868995;"✅ RESMI: Coach Shin Tae-Yong bubarkan skuat Timnas Indonesia setelah Piala Dunia U-20 batal digelar di Indonesia! 🥀🇮🇩  Terimakasih untuk pihak yang sudah menghancurkan mimpi anak muda ini. 🙃 https://t.co/asPmht5hin";551;1336;2484;23434;in;1222927522033094656;1642116264582868995;idextratime;https://twitter.com/idextratime/status/1642116264582868995
Sat Apr 01 07:03:57 +0000 2023;1642060212659183616;"Punggawa Timnas U-20, Hokky Caraka sampaikan permintaan maaf via Instagram Story terkait beberapa statementnya di Medsos terkait pembatalan Indonesia sebagai Tuan Rumah Piala Dunia U-20 2023!  “Saya, Hokky Caraka meminta maaf kepada seluruh belah pihak, kelompok, maupun pribadi… https://t.co/w4kME2yqVG";522;1397;448;7795;in;1316071146;1642060212659183616;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1642060212659183616
Sat Apr 01 02:20:34 +0000 2023;1641988896983748608;"Bintang Timnas Palestina Angkat Trofi Pakai Jersey Indonesia, Dipersembahkan untuk Rakyat Indonesia https://t.co/bmfVpYnsWK";78;319;692;4590;in;71436318;1641988896983748608;KompasTV;https://twitter.com/KompasTV/status/1641988896983748608
Sat Apr 01 00:05:17 +0000 2023;1641954851663007744;"Pemain timnas Palestina, Mohammed Rashid memakai jersey timnas Indonesia dengan mengangkat trofi juara Yasser Arafat Cup 2023.  "untuk orang Indonesia yang luar biasa, semoga Allah memberkati kalian semua"  #FreePalestine #SavePalestine #BDS #OpIsrael #IsraeliCrimes https://t.co/BRgMUITuIi";59;298;1544;7197;in;1476693997;1641954851663007744;MCAOps;https://twitter.com/MCAOps/status/1641954851663007744
Fri Mar 31 08:53:15 +0000 2023;1641725333610319872;"Bayangkan saja jika suporter Indonesia bikin koreo kayak gini saat Timnas Israel bertanding di Wayan Dipta atau Manahan atau Bung Tomo atau GBK atau Jalak Harupat atau Jakabaring?    Apa nggak lebih kuat resonansinya? https://t.co/eXSRRyT4yB";95;371;738;4413;in;132276059;1641725333610319872;ainurohman;https://twitter.com/ainurohman/status/1641725333610319872
Thu Mar 30 12:15:10 +0000 2023;1641413756310937600;"Gubernur Bali Ajak Masyarakat Bali Doakan FIFA Coret Israel 😭  Usai pencopotan Indonesia sebagai tuan rumah Piala Dunia U20 2023, Wayan Koster meminta masyarakat untuk mendoakan agar FIFA giliran mencoret Timnas Israel.   🗣️"Saya mengajak masyarakat Bali untuk mendoakan bersama… https://t.co/F7AQsh2lLK";2465;5156;780;7615;in;1222927522033094656;1641413756310937600;idextratime;https://twitter.com/idextratime/status/1641413756310937600
Thu Mar 30 05:50:13 +0000 2023;1641316879863263239;"🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆!  Ganjar soal Timnas Indonesia Batal Main di Piala Dunia U-20,  "Kita harus semangat terus, ini bukan kiamat. Harus berlatih dan kita harus membangun sepak bola kita dengan serius dengan utuh. Kita kasih semangat mereka, banyak event yang bisa kita siapkan,"… https://t.co/nsMLhN3NIR";2364;6533;850;9887;in;1316071146;1641316879863263239;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1641316879863263239
Wed Mar 29 17:16:30 +0000 2023;1641127201197244445;"Reaksi Pemain &amp  Official Timnas U-20 setelah pengumuman dibatalkannya Piala Dunia U-20 2023 di Indonesia.🥲🥹🇮🇩  Tetap semangat &amp  Comeback stronger!🫡🇮🇩 https://t.co/Ii3Qy7bRx7";555;614;1949;9935;in;1316071146;1641127201197244445;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1641127201197244445
Wed Mar 29 15:29:01 +0000 2023;1641100155184365568;"✅ 𝐑𝐄𝐒𝐌𝐈!  Dengan dibatalkannya Piala Dunia U-20 2023 di Indonesia, Timnas Israel U-20 tetap akan bermain di Piala Dunia U-20 2023 karena statusnya lolos kualifikasi.  Sedangkan Indonesia harus dicoret dari participants karena Timnas Indonesia U-20 mendapat jatah partisipasi… https://t.co/CTn36LMvBu";2620;2835;3766;19445;in;1316071146;1641100155184365568;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1641100155184365568
Wed Mar 29 14:34:44 +0000 2023;1641086492100694017;"🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆!  FIFA susah mundur dari polemik penolakan Timnas Israel U-20 ke Indonesia!  “Tadi sudah bertemu. Masih ketika berbincang-bincang dari informasi teman-teman kita. Ini kayaknya FIFA susah mundur. Apalagi FIFA punya prinsip kesetaraan, fair play, dan [tanpa]… https://t.co/C6CWGp4MQW";418;824;872;9009;in;1316071146;1641086492100694017;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1641086492100694017
Tue Mar 28 23:26:20 +0000 2023;1640857885679947777;"Detik-detik Nopel Baukmin yang membabi-buta menolak kedatangan timnas Israel ke Indonesia, kena skakmat oleh pengamat sepak bola di Tv One.  Jadi ketakar level pengetahuan seorang pentolan FPI yang paling getol kampanye bela Islam 😁 https://t.co/v1n90z4FEQ";524;940;2108;5951;in;1243096022659686400;1640857885679947777;Pencerah___;https://twitter.com/Pencerah___/status/1640857885679947777
Tue Mar 28 16:28:52 +0000 2023;1640752828212989952;"Sebelum berangkat ke bandara dari Stadion Patriot Candrabhaga, saya dan para pemain Timnas U20 berdoa bersama untuk sepak bola Indonesia.  Terima kasih atas dukungan dan kepercayaannya. Insya Allah, esok saya akan berjuang sebaik mungkin untuk masa depan sepak bola Indonesia. https://t.co/H4F4XiyMhB";149;571;703;5710;in;43088704;1640752828212989952;erickthohir;https://twitter.com/erickthohir/status/1640752828212989952
Tue Mar 28 15:37:01 +0000 2023;1640739779896836097;"🚨 BREAKING: Dengan 1x kemenangan dan 1x seri melawan Burundi membuat peringkat FIFA Timnas Indonesia naik dari 151 menjadi 149!   Ini merupakan rangking terbaik Indonesia sejak tahun 2012! 🔥🇮🇩 https://t.co/7UeQFKa8Ml";149;427;953;10588;in;1222927522033094656;1640739779896836097;idextratime;https://twitter.com/idextratime/status/1640739779896836097
Tue Mar 28 12:18:02 +0000 2023;1640689702670827521;"🚨 BREAKING NEWS: Lewat konferensi pers Presiden Joko Widodo menegaskan &amp  menjamin: kalau keiikutsertaan timnas Israel di Piala Dunia U-20 TIDAK ADA KAITANNYA dengan konsistensi politik Indonesia kepada Palestina. Dukungan Indonesia kepada Palestina selalu kokoh &amp  kuat. Prinsip… https://t.co/5pACCXCCg6";1023;1614;3654;23533;in;1316071146;1640689702670827521;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1640689702670827521
Tue Mar 28 06:33:56 +0000 2023;1640603107062345728;"Instagram Story punggawa Timnas Indonesia U-20, Achmad Maulana Syarif:  “Memperjuangkan kemerdekaan Palestina Tidak harus Mengorbankan Mimpi Anak Bangsa.”  😳😳😳 https://t.co/MShBAZskSE";500;1280;2934;21130;in;1316071146;1640603107062345728;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1640603107062345728
Tue Mar 28 05:14:03 +0000 2023;1640583005986250752;"🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆!  Jusuf Kalla Dukung Timnas Israel ke Indonesia: Buka Dialog Demi Palestina  "Jadi kalau Indonesia menerima kehadiran Israel di Piala Dunia U-20, justru menunjukkan peran aktif Indonesia dalam memperjuangkan hak-hak bangsa Palestina, melalui jalur dialog untuk… https://t.co/4XLBvDJvbL";220;449;674;5641;in;1316071146;1640583005986250752;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1640583005986250752
Sun Mar 26 10:03:02 +0000 2023;1639930952154779648;"FYI Dubes Palestina, Zuhair Al Shun, sudah pernah mengeluarkan pernyataan jika mereka tidak masalah kalau timnas Israel hadir ke Indonesia sebagai peserta Piala Dunia U20.  🗣️"Kami mengetahui masing-masing federasi di dunia memiliki aturannya sendiri termasuk FIFA. Dalam hal ini… https://t.co/nfS8kqsKNz";308;560;938;5300;in;1222927522033094656;1639930952154779648;idextratime;https://twitter.com/idextratime/status/1639930952154779648
Sat Mar 25 15:28:01 +0000 2023;1639650350822227968;"Tweet Apresiasi untuk Stefano Lilipaly, bermain simple dan baik di laga comebacknya bersama Timnas Indonesia vs Burundi.  Pembuktian dari seorang Fano, Stefano Lilipaly belum habis!🇮🇩🥶 https://t.co/laIdenG7ws";50;145;348;4793;in;1316071146;1639650350822227968;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1639650350822227968
