,id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
834,5dSz1IToztXZsAGh48q8mS,Tulus,"Best Hits Collection, Vol. 19",Various Artists,2018-05-25,262248,0,0.4,0.665,0.834,0.0,0.0595,-2.483,0.0622,77.218,4
835,5TReP8XK4aTOe2m44ZjQqz,Tujuh Belas,Manusia,Tulus,2022-03-03,254600,66,0.366,0.562,0.715,0.00079,0.167,-6.27,0.0369,104.964,4
836,52Q3Mu5xCB8WYZW5mB5HWm,Tulus,Sekat,Five Minutes,2003-01-01,266500,5,0.621,0.495,0.312,0.0643,0.255,-14.073,0.0339,88.02,4
837,3xTRHJwjjTP9dBP9aWbCi1,Ruang Sendiri,Monokrom,Tulus,2016-08-03,269247,64,0.322,0.257,0.514,0.0,0.11,-7.518,0.0568,159.866,4
838,204KbqRdm4VL3Ly3bAEL70,Tulus,Hits Masa Kini,Various Artists,2016-02-01,231511,1,0.39,0.527,0.397,0.0,0.102,-7.293,0.0295,137.192,4
839,4oSmLeQkMd2kN4BzBLWAZS,Ingkar,Manusia,Tulus,2022-03-03,252000,64,0.241,0.87,0.328,6.09e-05,0.125,-8.641,0.03,86.429,4
840,2lGfmJD8EqXWBNKtcDUinc,Tulus,Tulus,Terry,2013-07-18,230426,5,0.461,0.598,0.29,0.0,0.105,-11.741,0.0322,137.424,4
841,1vT1rKlEzvT9r0uYwAuwC8,Manusia Kuat,Monokrom,Tulus,2016-08-03,184600,66,0.61,0.225,0.495,0.0,0.321,-7.251,0.0285,111.949,4
842,48BIqICa8WswApe29j55Q8,Tulus,Dangdut Gaul,Various Artists,2005-01-01,242760,2,0.54,0.25,0.761,0.042,0.347,-8.438,0.0301,164.961,4
843,1kAQQKREO1mXYy2Qy7H9td,Remedi,Manusia,Tulus,2022-03-03,247600,60,0.532,0.688,0.511,0.000843,0.191,-7.141,0.0348,89.99,4
844,2abaY3OQmL9eEIQxkQsSH0,Tulus,Indo House Mix 2006,Radja,2006-01-01,301348,11,0.59,0.014,0.965,0.882,0.0661,-5.139,0.0631,179.983,4
845,1OSju3cy37aguxJrpzcX4Z,Tergila-Gila,Monokrom,Tulus,2016-08-03,231933,65,0.622,0.15,0.634,0.0,0.242,-7.141,0.154,173.979,4
846,5bODTBEjQlDsWdt9qU8cIe,Tulus,Satu,The Chapters,2019-07-01,236042,6,0.268,0.0503,0.681,0.0,0.28,-4.068,0.0365,139.37,4
847,5VAGZmCKBxYT85w51gNy27,Tukar Jiwa,Monokrom,Tulus,2016-08-03,229548,63,0.671,0.777,0.493,0.0,0.11,-9.453,0.0444,88.929,4
848,5G9fPVOAvIFhEfVpixutEv,Tulus,Selalu Ada (The Best of Radja),Radja,2009-06-15,263500,7,0.541,0.0103,0.92,0.0,0.0921,-6.0,0.0553,149.806,4
849,4f5Ja5Yc1R08MJ3y3srq8w,Tulus,Ocho Maneras de Comportarse Ante la Presencia de un Animal Salvaje,Sé Pequeño,2021-11-28,157999,0,0.506,0.856,0.363,0.492,0.153,-11.338,0.0273,139.835,3
850,3TFdXrYIubXABQh0CxIiSs,Asmalibrasi,Asmalibrasi,Soegi Bornean,2019-07-26,254862,81,0.721,0.855,0.565,5.48e-06,0.0973,-6.208,0.0292,139.941,4
851,4qUwzgN27NMNMQsD3J4Sdq,Pijaraya,Atma,Soegi Bornean,2020-01-01,262013,61,0.73,0.773,0.472,2.32e-05,0.205,-6.982,0.029,116.794,4
852,5ZShu8xA2hLtpShpHxVyRK,Saturnus,Saturnus,Soegi Bornean,2019-05-22,263511,54,0.51,0.654,0.42,0.0,0.0994,-7.627,0.028,163.938,4
853,1aMjbuti8x4kyVDqCDSgQy,Raksa,Raksa,Soegi Bornean,2020-10-20,208356,58,0.655,0.767,0.527,0.000689,0.096,-6.987,0.0285,130.045,4
854,58jnGGEcFqoNZDM2J4dfBr,Aguna,Aguna,Soegi Bornean,2023-01-01,334520,51,0.49,0.83,0.453,0.0186,0.119,-6.946,0.0262,145.974,4
855,13lDUxGUSS03TM0bkpwyCw,Kala,Atma,Soegi Bornean,2020-01-01,330625,45,0.648,0.503,0.391,0.0,0.0901,-6.659,0.0274,143.962,4
856,17JjlFJtEyqpRkNcISFlfy,Semenjana,Semenjana,Soegi Bornean,2021-04-23,268452,51,0.615,0.364,0.622,0.0,0.0726,-5.89,0.0305,121.934,4
857,6SGXWeDUYQvJqxZxGVZqNZ,Soggy Bottom Summer,Beautiful Freakshow,Dean Brody,2016-10-21,176786,37,0.66,0.122,0.941,0.0,0.305,-4.798,0.0884,114.029,4
858,3B48p2Hul9O0Hn8BblGiUN,Lifuende,Lifuende,Serge Beynaud,2020-01-20,210616,43,0.769,0.196,0.933,0.0,0.109,-4.858,0.043,129.924,4
859,0SY6lEnyHJAV4Gz5yQVz5C,Haribaan,Atma,Soegi Bornean,2020-01-01,308593,49,0.362,0.691,0.411,0.0,0.139,-6.538,0.029,149.438,4
860,5tKzuxCVwyQC3owm3eKBCJ,Sarong Banggi,Sarong Banggi,Fred Engay,2023-03-31,205693,47,0.717,0.803,0.575,1.39e-05,0.201,-8.12,0.0446,124.97,4
861,7hRCR3RepAA1LEK0iJfRoS,Sugi,Repair Techniques,Sofie Birch,2021-08-04,232000,28,0.298,0.935,0.183,0.991,0.103,-17.535,0.033,130.397,4
862,5KohWW8jDyhy2rfLAEWGo3,Bait Perindu,Atma,Soegi Bornean,2020-01-01,309775,44,0.621,0.798,0.433,6.17e-05,0.0648,-6.86,0.0262,141.974,4
863,0rU108OoTU5f6Dhqfe2rMB,Kota na koto,Kota na koto,Serge Beynaud,2019-02-01,237179,35,0.791,0.308,0.916,0.00763,0.0384,-1.679,0.126,111.077,3
864,78LoDBSFXTQHgARuWIb16n,Samsara,Samsara,Soegi Bornean,2021-11-07,322466,44,0.522,0.76,0.379,0.000103,0.0847,-7.421,0.0264,134.898,4
865,6P7WNdIuOleHvD9R6X0b28,Matta Swagg,Matta Swagg,Serge Beynaud,2017-10-11,207869,34,0.814,0.288,0.824,0.0083,0.0615,-0.929,0.0933,124.983,4
866,1DpnJnsG1LwG4GF0yDhMRB,Asmalibrasi,Atma,Soegi Bornean,2020-01-01,261517,42,0.729,0.818,0.594,7.13e-06,0.0922,-5.593,0.0293,139.96,4
867,0LfedMOkb1xsBve0wTChC0,Everlasting Summer,Everlasting Summer: Bright Side,Sergey Eybog,2013,156285,36,0.554,0.591,0.361,0.848,0.174,-13.609,0.0338,139.973,4
868,5IY0iIjkmm7y5hNetEyiAe,Saturnus,Atma,Soegi Bornean,2020-01-01,259331,38,0.51,0.531,0.466,3.94e-06,0.0891,-6.067,0.0276,163.928,4
869,3D5vgQGO8NzZuFGeaPFskz,"Fantasiestücke, Op. 61: No. 2, Ein Traum",A Letter - Sergei Bortkiewicz: Solo Piano Works,Sergei Bortkiewicz,2023-05-05,146946,25,0.475,0.995,0.0418,0.944,0.0865,-23.837,0.0565,75.816,5
870,6EILx1jOUbjozxVaxDL1cY,Asmalibrasi - Remix,Asmalibrasi (Remix),Diar,2022-10-05,219083,19,0.839,0.524,0.456,6.07e-05,0.0567,-11.503,0.0487,119.974,4
871,6yRT7FYNb3rqFaVgRveBlS,Mundala,Trilogie,Serge Beynaud,2020-03-12,231323,31,0.844,0.295,0.932,0.0,0.092,-4.536,0.116,130.054,4
872,2jgI1eNcamXaPxQbate7bj,Tak Terhitung,Tak Terhitung,Tanpa Nada,2020-05-15,368842,21,0.311,0.629,0.488,1.81e-06,0.0904,-7.312,0.0354,93.729,4
873,677ygYSpgo34zD6r7QR6FM,Sogyeokdong,Quiet Night,Seotaiji,2014-10-20,231360,18,0.359,0.000118,0.786,0.425,0.079,-4.484,0.0337,176.005,4
874,74y0FQkVR6WQE44mMmYhFR,Aku Dan Dunia,Aku Dan Dunia,Pyong Pyong,2020-07-31,318159,26,0.491,0.000224,0.906,0.0031,0.0849,-5.328,0.0641,105.034,4
875,1ZsZeJ9K0uuB0Ib0sfQQjp,One Rainy Morning,One Rainy Morning,Andrea Vanzo,2022-11-25,190540,29,0.607,0.982,0.0301,0.913,0.111,-19.864,0.106,74.021,3
876,2B2UvlvCLbunrpnX5FGkT1,Asmara Librasi,Asmara Librasi,Is My Soul,2022-10-17,254444,17,0.712,0.921,0.185,5.5e-05,0.165,-13.674,0.0367,133.623,4
877,3pdyhwvNPQRWKmXx3m4crP,Sokhi Bhabona Kahare Bole,Sa Re Ga Ma Pa - Gaane Gaane Tomar Mone,Various Artists,2013-11-01,243801,34,0.477,0.883,0.268,1.77e-06,0.117,-10.939,0.0413,140.272,3
878,5kUZptw0q1pUiByxxHniDn,Aku Dan Dunia,Tangguh Tanpa Membunuh,Pyong Pyong,2021-12-23,318000,8,0.465,6.46e-05,0.919,0.0084,0.0814,-4.35,0.0742,104.967,4
879,6QORadHm5sjzMbZB4ZVS6V,Fly High,In Touch But Outta Reach,Segi,2023-04-14,158398,13,0.657,0.0828,0.622,0.0,0.085,-8.19,0.39,92.634,4
880,2LhOdyghQSPpzx8FNC9Ihz,Lamandau Juara,Lamandau Juara,Ibnu Jahirman,2021,318326,0,0.552,0.371,0.722,4.38e-06,0.14,-6.497,0.0313,116.022,4
881,4Vlozne9Lbb8QjZ5w67s5Q,Borgen - Power & Glory - Main Title Theme,Borgen: Power & Glory (Music from the Original TV Series),August Fenger Janson,2022-06-02,80355,30,0.373,0.746,0.216,0.925,0.0988,-16.994,0.0376,136.169,4
882,7kv9fs3zyi0iqzjHAnz4H2,"Piano Concerto No. 2, Op. 28: III. Allegro dramatico",Bortkiewicz: Piano Concertos 2 & 3,Sergei Bortkiewicz,2018-02-02,252280,13,0.239,0.966,0.244,0.854,0.289,-17.691,0.035,132.966,4
883,0Y8zQqUjrmfQU0a7ZmCA0Y,D.A.R.E.,The Buygore Album,Borgore,2015-01-13,264033,16,0.661,0.000384,0.951,0.00046,0.246,-1.869,0.264,129.974,4
884,0lYPEfQcpUgTdr82Iqm4vt,So Good To Be Careless,Everlasting Summer: Bright Side,Sergey Eybog,2013,118566,23,0.626,0.778,0.331,0.947,0.0961,-13.668,0.0382,87.992,4
885,0KXzHwE0uOqmlA8VyMsLAj,La balanza,Serbero on Focus: Mindfulness music from podcast,Sergio Bero,2023-01-10,299520,17,0.198,0.353,0.0996,0.909,0.102,-18.735,0.0429,120.862,5
886,2UbkPKhRNP6Udt00rMyVOz,Baennorae (Busan & Tongyeong) (Prod. glowingdog),"Feel The Rhythm Of Korea, Pt. 2",Woo,2021-09-27,201213,19,0.646,0.313,0.519,0.023,0.192,-6.25,0.094,82.038,4
887,22fF3izzFQYwB6hiNNUtU9,"Piano Concerto No. 2, Op. 28: I. Allegro dramatico",Bortkiewicz: Piano Concertos 2 & 3,Sergei Bortkiewicz,2018-02-02,374333,14,0.222,0.977,0.153,0.72,0.369,-19.443,0.0325,102.065,3
888,5MCDWHRXOqbPSdstWa2XyC,Ratatata,"Buygore Mixtape, Vol. 01",Borgore,2020-04-03,168960,14,0.48,0.0717,0.99,0.431,0.108,0.779,0.543,187.555,3
889,0RQebGHQjqezacFrJPSaQa,Feeling Good,Everlasting Summer: Bright Side,Sergey Eybog,2013,88400,24,0.562,0.656,0.377,0.912,0.102,-15.764,0.0354,74.992,4
890,1Zxl2V6KICTeb9o00VEWcF,"Elegie, Op. 46","Bortkiewicz: Piano Works, Vol. 2",Sergei Bortkiewicz,2014-05-01,372546,10,0.383,0.995,0.0927,0.887,0.105,-20.56,0.046,128.994,4
891,30MT5U0vGR81EGy1EyxRQP,Borgen - Main Title Theme For Strings,Borgen - Main Title Theme For Strings,Henrik Janson,2023-03-24,108269,16,0.125,0.964,0.183,0.958,0.116,-19.289,0.0412,147.36,1
892,4FNIk1bBjvh8xIboy4NnyV,City Of Love (DJ BORING Love Mix),City Of Love (DJ BORING Love Mix),Julian Hamilton,2021-10-06,321197,18,0.739,0.0028,0.735,0.649,0.659,-9.811,0.0471,124.581,4
893,1VAPR6K9UJ7sxPWKHHea9Y,Schwarze Biene (Black Maja),Bohren for Beginners,Bohren & Der Club Of Gore,2016-10-21,493405,18,0.268,0.966,0.00633,0.943,0.0772,-21.151,0.0612,130.945,5
894,3BlbKNDcNth2CAASXSrGW1,Dreary Digital,Asgard God,Bourgie Borgia,2021-07-25,154994,7,0.352,0.0593,0.689,0.532,0.164,-13.465,0.0423,167.885,3
895,7G17CwhlANeAxLQ89ngqye,Sergei,Bubbles,Byront,2022-04-26,127299,6,0.482,0.0207,0.817,0.868,0.188,-6.431,0.0374,132.061,4
896,0ARboEFYfcrTPZMLDcuKmu,"Piano Concerto No. 3 in C Minor, Op. 32: V. Moderato",Bortkiewicz: Piano Concertos 2 & 3,Sergei Bortkiewicz,2018-02-02,357840,9,0.336,0.965,0.281,0.88,0.141,-15.447,0.0329,112.467,4
897,74bfuBgdEsiFkuFqyiZFzm,No Tresspassing,Everlasting Summer: Bright Side,Sergey Eybog,2013,98021,18,0.568,0.819,0.25,0.895,0.0929,-18.093,0.0276,89.04,4
898,2RR0B3eVWkKWnxGN0BkF4w,Mana Fire,Asgard God,Bourgie Borgia,2021-07-25,151045,6,0.414,0.131,0.849,0.495,0.159,-12.161,0.0833,166.156,4
899,02YC8ZEAPjosjNVxIyrPp8,Grossly Mistaken,Drinkle Twinkle,Bourgie Borgia,2020-05-15,147410,6,0.88,0.687,0.656,0.572,0.151,-15.973,0.0513,117.01,5
900,1ZPVEo8RfmrEz8YAD5n6rW,Lantas,Sentimental,Juicy Luicy,2020-11-06,234204,79,0.588,0.791,0.311,0.0,0.352,-8.143,0.025,86.022,4
901,2RHm5IDIZ8fYRGzBIo7exV,Tampar,Tampar,Juicy Luicy,2022-04-08,202824,77,0.459,0.652,0.377,0.0,0.0947,-9.024,0.0314,169.896,4
902,2UW9flihkcHuCwWaUOmC1d,Juicy (feat. Static Major),Bluestars,Pretty Ricky,2005-05-17,287933,49,0.815,0.0661,0.451,0.0,0.0782,-6.486,0.0458,120.042,4
903,0HdMN3QtWiY6NDW57QCTr0,Juicy Luicy,Sir Army Suit,Klaatu,1978-08-01,219146,17,0.625,0.428,0.83,2.32e-06,0.196,-9.089,0.0519,114.991,4
904,3Hor9cmqpDnjGqU13U5f72,Juicy,El 6EI66EI6,Hades66,2023-04-13,123750,49,0.624,0.411,0.613,0.0,0.686,-7.556,0.0664,128.124,4
905,3Jby9Ezr1E7wCsXe0Dexa6,Tanpa Tergesa,Sentimental,Juicy Luicy,2020-11-06,218405,67,0.703,0.303,0.291,0.0,0.113,-7.109,0.0277,96.058,4
906,4wM2cy9fwrJm0GSEIf6Fnr,Juicy Lucy,Juice,Medeski Scofield Martin & Wood,2014-09-16,427066,31,0.646,0.00896,0.514,0.764,0.0658,-12.547,0.0371,125.225,4
907,4xmSDYn5n9Gu6mH6FSJDhf,Tak Di Tanganku,Tak Di Tanganku,Juicy Luicy,2023-03-16,232383,66,0.448,0.436,0.46,0.0,0.158,-7.928,0.0311,167.853,4
908,2aDgJHhAbABvdW9NszrAPQ,Sialan,Sialan,Adrian Khalif,2023-02-10,241088,63,0.593,0.4,0.583,0.0,0.194,-6.348,0.0306,142.0,4
909,7AG2CdeWrcdkhQpQuXS9nv,Juicy,Juicy,Hades66,2023-04-08,123750,47,0.624,0.411,0.613,0.0,0.686,-7.556,0.0664,128.124,4
910,3FRwkq2qSm1zeI828c9cVe,Mawar Jingga,Sentimental,Juicy Luicy,2020-11-06,211384,62,0.721,0.595,0.177,0.0,0.118,-11.742,0.0274,97.512,3
911,1nJBD2BPQehB4gmqH7FnaA,Sayangnya,Sayangnya,Juicy Luicy,2022-11-11,250206,63,0.574,0.578,0.354,0.0,0.146,-8.434,0.0284,139.841,4
912,3nHL0pljoVDOxpHpDZYtTt,Juicy Lucy (Needs a Boogieman),Juicy Lucy (Bonus Track Version),Jupiter,2012-06-04,223934,29,0.818,0.00199,0.739,0.00248,0.314,-6.819,0.0594,112.923,4
913,3Zo3daLfpwdTzdIW6gBER1,Tak Terbaca,Sentimental,Juicy Luicy,2020-11-06,207835,62,0.496,0.695,0.254,0.0,0.118,-9.252,0.0291,171.823,4
914,2cjCIMOmgYCmeuTiF2obdI,Juicy Lips,Lacee's Groove,Lacee,2009-05-18,193173,32,0.967,0.0245,0.646,7.08e-05,0.103,-3.87,0.0375,105.031,4
915,4GHzE0rDsSkbj6V6UXZTLc,Terlalu Tinggi,Sentimental,Juicy Luicy,2020-11-06,278667,60,0.37,0.0428,0.447,0.0,0.0924,-7.176,0.0296,184.763,3
916,7bX0AR2q50IfDu0TnmTdwP,Who Do You Love?,Who Do You Love - The Anthology,Juicy Lucy,2002-08-26,180146,37,0.456,0.00419,0.923,0.00516,0.275,-7.496,0.112,115.526,4
917,6iCGpfjYviybL08jXTPW8D,Lantas,Lantas,Juicy Luicy,2020-08-28,234204,64,0.588,0.791,0.311,0.0,0.352,-8.143,0.025,86.022,4
918,5vFDDcEKlNlCfrPWmv3QvR,Juicy,Before the Robots,Better Than Ezra,2005-05-31,233853,37,0.775,0.00217,0.495,0.0493,0.0674,-5.608,0.0297,101.879,4
919,44KXmMW3edx6fzrGtIQjki,Di Balik Layar,Sentimental,Juicy Luicy,2020-11-06,247402,58,0.481,0.589,0.313,0.0,0.126,-9.143,0.028,104.711,4
920,66wRGrt1HmeVa1wtnWMj6C,Tanpa Tergesa,Tanpa Tergesa,Juicy Luicy,2018-02-28,218405,56,0.703,0.303,0.291,0.0,0.113,-7.109,0.0277,96.058,4
921,7ki5i2vq1XjABkDz10KSIF,Tanggung Jawab,Tanggung Jawab,Juicy Luicy,2021-12-17,200430,54,0.495,0.241,0.523,0.0,0.325,-6.048,0.0438,199.977,3
922,1HWLqwMI2MXw17USDK5d10,Juicy,Juicy,Village,2021-11-05,204800,39,0.665,0.0222,0.478,0.901,0.105,-10.714,0.032,150.04,4
923,4Ajxquhyyj6H6VLb3F5Vfl,Lagu Nikah,Lagu Nikah,Juicy Luicy,2020-04-17,217015,53,0.262,0.589,0.374,0.0,0.104,-8.834,0.0318,173.812,3
924,058qwyGibjCCZ967HdcnMh,Pretty Woman,Who Do You Love - The Anthology,Juicy Lucy,2002-08-26,191040,30,0.791,0.0274,0.655,0.264,0.146,-9.075,0.0319,125.702,4
925,0rut2ibZ8jKEnXL4JncWJG,Jemari,Sentimental,Juicy Luicy,2020-11-06,215992,52,0.458,0.86,0.146,0.0,0.123,-10.095,0.0312,82.003,5
926,2CDJAmUIkgPVbVMQYwYlxL,Siapa Tahu,Sentimental,Juicy Luicy,2020-11-06,203288,48,0.419,0.825,0.3,0.0,0.104,-8.95,0.0289,103.742,5
927,5tdnyhIbYoBb0ZRlp4hOVd,Juicy Couture,Big Juicy,Ayesha Erotica,2016-04-20,274964,39,0.567,0.128,0.33,0.0,0.125,-17.925,0.0649,109.993,4
928,76pYXfbRq1SJyeTQ3jZsQX,H-5,Sentimental,Juicy Luicy,2020-11-06,205155,45,0.591,0.413,0.509,0.0,0.105,-8.159,0.0864,81.976,4
929,3OSWd22lk4aBfUaqLu3m9x,One O Six,Juicy Lucy (Bonus Track Version),Jupiter,2012-06-04,188053,31,0.874,0.0554,0.498,0.0191,0.0522,-8.133,0.0551,120.005,4
930,5c9jaOrJ3tlt3kqjXfH7Eg,Aku Cinta Dia Yang Cinta Pacarnya,Aku Cinta Dia Yang Cinta Pacarnya,Juicy Luicy,2015-11-13,210512,50,0.656,0.222,0.65,0.0,0.124,-4.83,0.0319,112.024,4
931,1P2F3SpdM6b0yDsTau3BWc,Lagu Terakhir,Sentimental,Juicy Luicy,2020-11-06,178787,45,0.622,0.613,0.431,0.0,0.096,-8.456,0.0309,83.952,4
932,2X7qY0U8SXoEyL1PVNYIVQ,Kembali Kesepian,Sentimental,Juicy Luicy,2020-11-06,250622,45,0.574,0.667,0.418,0.0,0.121,-10.379,0.143,82.038,4
933,1GU3a615UYdpRd0Gd98DGF,Mawar Jingga,Mawar Jingga,Juicy Luicy,2019-03-29,211384,46,0.53,0.587,0.222,0.0,0.119,-9.5,0.0321,194.853,3
934,3bYs4r4vGT1QqIGagpFNO2,Terlalu Tinggi,Terlalu Tinggi,Juicy Luicy,2016-11-11,278667,41,0.37,0.0428,0.447,0.0,0.0924,-7.176,0.0296,184.766,3
935,2ifk6LOpeX1mycpLlyFcbv,Juicy's Pain,Mental Trillness,Juicy J,2023-03-31,68100,35,0.639,0.994,0.372,0.766,0.123,-16.67,0.0328,99.007,1
936,1N9PcfOSHaa3OGHs0jBnfs,Tak Terbaca,Sentimental : Side A,Juicy Luicy,2019-10-04,207835,38,0.488,0.695,0.254,0.0,0.119,-9.253,0.0291,171.914,4
937,37BcvlCPdEu1fQuuad7TZ1,Juicy,Juicy,Alex Figueira,2022-05-12,225000,40,0.782,0.57,0.484,0.86,0.1,-15.859,0.0434,126.052,4
938,2CbWm7z62zNMLB74yl2L2F,Di Balik Layar,Sentimental : Side A,Juicy Luicy,2019-10-04,247402,34,0.603,0.595,0.312,0.0,0.126,-9.141,0.0273,104.849,4
939,4i81SNeu64liIEAytWqIOK,Juicy,Juicy,EAZ,2023-03-17,165066,72,0.8,0.156,0.67,0.000431,0.087,-5.74,0.0671,100.981,4
940,3Y1p7DoKoBVoaO0jgiHbd2,Terlalu Tinggi,Sentimental : Side A,Juicy Luicy,2019-10-04,278667,32,0.37,0.0428,0.447,0.0,0.0924,-7.176,0.0296,184.766,3
941,0czS4nRJjvQnlwWusRbUdW,Juicy Lucy - Rudy Van Gelder Edition / Remastered,Finger Poppin' (The Rudy Van Gelder Edition),Horace Silver Quintet,1959-04-01,346120,18,0.618,0.667,0.333,0.0149,0.154,-10.539,0.0438,117.546,4
942,4CvJTIi0AyZqq6Dby85mlr,H-5,H-5,Juicy Luicy,2020-10-30,205155,32,0.591,0.413,0.509,0.0,0.105,-8.159,0.0864,81.976,4
943,18VsEoxnXejxLRMaSVqH8X,Juicy Lucy,Best of Tabou Combo,Tabou Combo,2015-08-31,438253,18,0.709,0.00858,0.937,0.00288,0.0859,-5.64,0.0566,112.962,4
944,0834voGh6qfJkwD22oAU4U,Mawar Jingga,Sentimental : Side A,Juicy Luicy,2019-10-04,211384,32,0.53,0.587,0.222,0.0,0.119,-9.5,0.0321,194.857,3
945,71KrE3QrddkJFfnjBtunNw,Tanpa Tergesa,Sentimental : Side A,Juicy Luicy,2019-10-04,218405,31,0.703,0.303,0.291,0.0,0.113,-7.109,0.0277,96.058,4
946,0YGxSkr9BSnfF4foSjRSGv,Juicy J Can't,Blue Dream & Lean,Juicy J,2011-11-29,215485,33,0.856,0.0172,0.826,0.0,0.342,-5.799,0.26,138.059,4
947,3Gs3xtwTh4E0TsnSbKVGaP,Juicy,Juicy,Darkoo,2020-03-05,197893,50,0.913,0.436,0.654,1.27e-05,0.157,-6.029,0.105,103.026,4
948,6IlbCDIP28b3qpglgQwlnI,Juicy Lucy (Needs a Boogieman) [Crayon Remix],Juicy Lucy (Needs a Boogieman [Crayon Remix],Jupiter,2014-07-21,238867,19,0.535,0.565,0.516,0.0,0.332,-8.186,0.402,105.926,4
949,3nAcCik6czHbj2cl5X0gPt,Just One Time,Who Do You Love - The Anthology,Juicy Lucy,2002-08-26,277466,14,0.37,0.0452,0.44,0.288,0.255,-11.504,0.191,176.822,3
950,2wAiFWjRupWmnDkQcu91MF,Rumah Ke Rumah,Menari Dengan Bayangan,Hindia,2019-11-29,277457,77,0.72,0.456,0.786,0.616,0.186,-7.396,0.0319,116.032,4
951,2dIBMHByUGcNPzmYBJ6OAj,Evaluasi,Menari Dengan Bayangan,Hindia,2019-11-29,194469,80,0.609,0.00194,0.966,2.83e-06,0.304,-4.469,0.0571,102.014,4
952,5drW6PGRxkE6MxttzVLNk5,Secukupnya,Menari Dengan Bayangan,Hindia,2019-11-29,205466,75,0.731,0.19,0.796,0.0606,0.354,-5.098,0.0344,102.006,4
953,3CBxVM0zGj41BQtE6m7gwb,Membasuh,Menari Dengan Bayangan,Hindia,2019-11-29,373824,67,0.342,0.928,0.196,0.0317,0.158,-12.149,0.0461,187.224,4
954,1bcIiU5FWRa2IYBqx0bk67,Evakuasi,Menari Dengan Bayangan,Hindia,2019-11-29,208000,66,0.67,0.398,0.463,0.00353,0.174,-8.004,0.0453,84.987,4
955,3kj14iUwv0rvTweOr9P2ut,Mata Air,Menari Dengan Bayangan,Hindia,2019-11-29,226686,65,0.68,0.0108,0.931,0.00159,0.0524,-5.163,0.0671,107.995,4
956,2LQZ32XuFlkcoEUDSG6BMT,Untuk Apa / Untuk Apa?,Menari Dengan Bayangan,Hindia,2019-11-29,378513,60,0.728,0.3,0.8,0.000446,0.287,-8.102,0.0775,109.948,4
957,2Yf0pyviYpntBXnLEhqfIr,Hindman,Almar Sky,Sundy Best,2016-12-16,276000,47,0.463,0.969,0.32,0.000145,0.0796,-7.036,0.0331,107.644,3
958,4YSOlJJoFu4vfZYJUiewl9,Apapun Yang Terjadi,Menari Dengan Bayangan,Hindia,2019-11-29,229000,53,0.785,0.0419,0.481,0.000467,0.136,-7.54,0.0315,93.998,4
959,68X8R5rir3EfGhiClEayBu,Tentang Masa Depan,Tentang Masa Depan,Hindia Belanda,2022-03-04,153000,16,0.643,0.0401,0.701,7.85e-05,0.346,-5.249,0.039,80.008,4
960,08OPqLv99g8avzmxQepmiw,Besok Mungkin Kita Sampai,Menari Dengan Bayangan,Hindia,2019-11-29,240981,59,0.659,0.178,0.705,1.39e-05,0.333,-7.074,0.0312,95.01,4
961,34dTSIA1q3JMg59gMwQeOb,Masalah Masa Depan,Masalah Masa Depan,Hindia,2023-04-05,285852,60,0.774,0.265,0.629,1.24e-06,0.175,-5.975,0.0398,101.996,4
962,6ZJ2PCDZVTPB392n3rkKzU,Evaluasi (Reprise),Evaluasi (Reprise),Hindia,2020-07-05,193421,53,0.517,0.829,0.217,0.0,0.187,-15.305,0.037,94.915,4
963,6Oqk183RxaZ2fzuAmc7RBY,Perkara Tubuh,Perkara Tubuh,Hindia,2023-05-18,155492,51,0.72,0.628,0.537,2.59e-05,0.133,-7.548,0.233,142.068,3
964,4RGeIxGrN9VH1TJ94ppyje,Secukupnya,Secukupnya,Hindia,2019-05-03,208823,56,0.708,0.141,0.8,0.538,0.109,-4.789,0.0331,102.018,4
965,7BkTkOU0JJg4KklnNRmTXu,Janji Palsu,Janji Palsu,Hindia,2023-03-03,242969,55,0.547,0.0161,0.768,0.0,0.0904,-5.916,0.0467,159.999,4
966,3SNRMAmRlwswe6k8i5ARiC,Membasuh,Membasuh,Hindia,2019-07-17,371684,50,0.44,0.943,0.231,0.0775,0.133,-10.375,0.0348,127.388,5
967,0Z249BwDLHqBjed3GkVJos,Apapun Yang Terjadi,Apapun Yang Terjadi,Hindia,2019-11-22,229000,45,0.785,0.0419,0.481,0.000467,0.136,-7.54,0.0315,93.998,4
968,2Kc9EWYTPNndKJW0WdA0ZY,Janji Palsu,Perkara Tubuh,Hindia,2023-05-18,242969,42,0.547,0.0161,0.768,0.0,0.0904,-5.916,0.0467,159.999,4
969,1VTjpFsZhnKvEgZhlzPIzb,Ramai Sepi Bersama,Ramai Sepi Bersama,Hindia,2020-04-19,188000,54,0.641,0.00228,0.717,0.015,0.141,-5.366,0.0296,105.005,4
970,4qOpQXiEDEvt8MhYCGcwB6,Dehidrasi,Menari Dengan Bayangan,Hindia,2019-11-29,239409,51,0.607,0.00369,0.878,0.00354,0.258,-4.876,0.0542,109.988,4
971,65Sgpvy1SP0lcjXmdVWNOt,Masalah Masa Depan,Perkara Tubuh,Hindia,2023-05-18,285852,42,0.774,0.265,0.629,1.24e-06,0.175,-5.975,0.0398,101.996,4
